Time,GPS_X,GPS_Y,GPS_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Pos_X,Pos_Y,Vel_X,Vel_Y,Speed,Direction
4.18,208.313833897527,-5.500009920885174,0.5272149804049441,-0.8997586469514571,-1.4173092063910589e-05,9.778718034859292,6.715938752655759e-06,-6.593084238180919e-05,6.481807755734329e-07,209.06424788490463,-5.513772498732369,3.3255116752421614,-0.04701567850625007,3.3258440096007704,-1.349722566870636
4.19,208.313833897527,-5.500009920885174,0.5272149804049441,-0.899846651310647,-1.2505036954321823e-05,9.778395144808755,6.778012926530847e-06,-4.969881114809624e-06,6.508857604905088e-07,209.0974580093245,-5.514242656142683,3.316513208729055,-0.04701580355661961,3.316846446469653,-1.3497221939405657
4.2,208.313833897527,-5.500009920885174,0.5272149804049441,-0.8999464947650864,-1.08661392252366e-05,9.77804853959927,6.822795384062375e-06,5.378983574371393e-05,6.517964152306883e-07,209.13057814408702,-5.514712814721555,3.307513743781404,-0.047015912218011865,3.307847889686672,-1.349721820488729
4.21,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9000573995127301,-9.261443528505149e-06,9.777680291243039,6.851064613333915e-06,0.00011022307717610888,6.509569675138476e-07,209.16360827865486,-5.515182974306808,3.298513169786277,-0.04701600483244715,3.298848228694966,-1.34972144751786
4.22,208.313833897527,-5.500009920885174,0.5272149804049441,-0.90017857678403,-7.695265870201658e-06,9.777292471959054,6.863643745988189e-06,0.00016421728853129006,6.484163148272377e-07,209.19654840142388,-5.515653134739896,3.2895113840184367,-0.04701608178510586,3.289847360825927,-1.349721076002678
4.23,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9003092314600245,-6.17145232959905e-06,9.776887147318908,6.8613944980263235e-06,0.0002156725267920477,6.442274143508088e-07,209.2293984998025,-5.51612329586632,3.2805082917038364,-0.047016143499629154,3.280845191362616,-1.349720706887559
4.24,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9004485635174004,-4.6937271972025755e-06,9.776466368918665,6.845212117976367e-06,0.0002645013504073868,6.384497364144587e-07,209.26215856029137,-5.516593457536002,3.2715038060686625,-0.047016190436901126,3.2718416335887874,-1.3497203410828058
4.25,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9005957722356709,-3.265213845919791e-06,9.776032168028534,6.816017265143755e-06,0.00031062867244535577,6.311468078597178e-07,209.29482856856342,-5.517063619603632,3.262497848346306,-0.047016223089039584,3.2628366087957628,-1.3497199794623223
4.26,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9007500581352836,-1.8885151428206312e-06,9.775586549035205,6.774749210248146e-06,0.0003539915738242882,6.223852667281763e-07,209.32740850954397,-5.517533781928948,3.253490347764953,-0.04701624197419101,3.2538300462699477,-1.3497196228618322
4.2700000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9009106263668842,-5.660733531424334e-07,9.775131483604609,6.722360588588166e-06,0.00039453908262031484,6.122369682540556e-07,209.3598983674903,-5.518003944376993,3.2444812415012843,-0.04701624763492455,3.2448218832465034,-1.3497192720758888
4.28,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9010766886183538,7.003858921179038e-07,9.774668904785722,6.659808896667856e-06,0.000432231917609417,6.007757262117688e-07,209.39229812607087,-5.518474106818323,3.235470474615101,-0.047016240631065624,3.235812064843869,-1.3497189278567534
4.29,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9012474660808075,1.909368601170283e-06,9.774200701804167,6.588051440035511e-06,0.00046704220166844776,5.880789800095057e-07,209.4246077684437,-5.5189442691291655,3.2264579999542926,-0.04701622153737961,3.226800543968701,-1.3497185909123177
4.3,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9014221918688488,3.059918524118262e-06,9.773728715071108,6.508037977152973e-06,0.000498953145936002,5.742261784623437e-07,209.45682727733367,-5.519414431191543,3.217443778035604,-0.04701619093819437,3.2177872811965615,-1.3497182619049526
4.3100000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9016001129984449,4.151503766115116e-06,9.773254731393866,6.420704551954414e-06,0.0005279587053640669,5.592984251325759e-07,209.48895663510837,-5.51988459289335,3.2084277769056198,-0.047016149423156704,3.2087722446328466,-1.34971794145056
4.32,208.313833897527,-5.500009920885174,0.5272149804049441,-0.901780492498168,5.183890067234196e-06,9.772780479777886,6.3269680656174974e-06,0.0005540632101657101,5.433791380114078e-07,209.5209958238528,-5.520354754128387,3.199409971980638,-0.04701609758425603,3.1997554097526266,-1.3497176301172473
4.33,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9019626117465466,6.157433946662557e-06,9.772307627452564,6.227719282159675e-06,0.0005772809741726677,5.265516767001605e-07,209.552944825442,-5.520824914796357,3.1903903458631726,-0.047016036009916565,3.1907367592170655,-1.3497173284253596
4.34,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9021457716837958,7.072741543416417e-06,9.771837776204503,6.1238181163943885e-06,0.0005976358816395799,5.089004916475491e-07,209.58480362161208,-5.521295074802819,3.1813688881463347,-0.04701596528250113,3.181716282677777,-1.349717036846856
4.3500000000000005,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9023292951228542,7.930793371921716e-06,9.771372459236721,6.016088129205552e-06,0.0006151609565496557,4.905103525631997e-07,209.6165721940288,-5.521765234059105,3.172345595195106,-0.04701588597456741,3.1726939765580555,-1.349716755805126
4.36,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9025125282042441,8.733031929535356e-06,9.770913138291109,5.905311187974054e-06,0.0006298979155125723,4.7146520722724163e-07,209.64825052435435,-5.522235392482199,3.1633204699130637,-0.04701579864424812,3.1636698438195414,-1.3497164856754604
4.37,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9026948415309067,9.481065128688066e-06,9.770461201024457,5.7922238044441025e-06,0.000641896705457359,4.5184924429160843e-07,209.6798385943114,-5.522705549994588,3.1542935214977548,-0.04701570383359683,3.15464389371759,-1.3497162267849139
4.38,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9028756318159734,1.0177010674585252e-05,9.770017958934027,5.677511384563151e-06,0.0006512150303001247,4.3174444805892333e-07,209.7113363857448,-5.523175706524073,3.145264765179595,-0.047015602063490085,3.1456161415401027,-1.3497159794135667
4.39,208.313833897527,-5.500009920885174,0.5272149804049441,-0.9030543229812409,1.0823133470622471e-05,9.769584645493198,5.561805803823741e-06,0.0006579178672935742,4.112319426414319e-07,209.74274388068045,-5.523645862003551,3.1362342219497825,-0.04701549383215538,3.1365866083354432,-1.3497157437950196
