Time,GPS_X,GPS_Y,GPS_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Pos_X,Pos_Y,Vel_X,Vel_Y,Speed,Direction
0.05,,,,0.7891224208246255,8.237044076610368e-07,2.0726162090138245,-3.378550542413514e-07,-0.03862921530243645,-2.233324993986389e-08,100.00098640302603,-1.8499999989703695,0.03945612104123128,4.118522038305184e-08,0.039456121041252776,-6.398004821825003e-08
0.1,,,,0.32231534194075173,1.7553685650658292e-05,10.068869411115971,-2.0539150674468197e-06,-0.10474097273695936,-2.0528764997027958e-07,100.00336210325553,-1.8499999749694513,0.05557188813826985,9.188515070432391e-07,0.05557188814586621,-6.52085844691048e-07
0.15,,,,0.5625924866301998,-2.8013629259736894e-06,11.746263535354021,-2.324917233707158e-06,-0.1742446125139826,-1.7532687539081554e-07,100.00684393827073,-1.8499999325365832,0.08370151246977824,7.78463216224331e-07,0.08370151247339827,-1.1543603444465395e-06
0.2,,,,0.9578058291774515,-1.2212480091784411e-05,10.751152653379966,-1.6823939397732463e-06,-0.211049938377084,-1.3363121898511817e-07,100.0122262711807,-1.849999908903144,0.1315918039286385,1.6687434731501722e-07,0.1315918039287443,-1.537185587398327e-06
0.25,,,,1.3895292899023408,-1.1405237582909562e-05,9.528914889403397,-1.1437652176064734e-06,-0.2104632811242504,-1.0170138088452622e-07,100.02054277298951,-1.8499999148625732,0.20106826842374023,-4.052515124027278e-07,0.20106826842414863,-1.8285385821651178e-06
0.3,,,,1.7045556169938458,-6.658227310158661e-06,9.408928557139076,-1.1059721918634505e-06,-0.18615900756490503,-1.019011620973918e-07,100.03272688093195,-1.849999943515932,0.2862960492734219,-7.408828389074456e-07,0.2862960492743805,-2.120463907948069e-06
0.35000000000000003,,,,1.8685643530953473,-3.433207545023776e-06,10.165331206115505,-1.4673090626975746e-06,-0.15262504089054219,-1.195998937575846e-07,100.04937738883699,-1.8499999849380258,0.37972426692818284,-9.160009082470301e-07,0.3797242669292877,-2.4630923650742013e-06
0.4,,,,1.9330557741608074,-3.2296784970949875e-06,10.992169444603404,-1.9693134014518706e-06,-0.11709101638416149,-1.3717590539742244e-07,100.07077992190109,-1.8500000348790446,0.4763770556362162,-1.08163984675118e-06,0.47637705563744415,-2.856072386582109e-06
0.45,,,,1.9597115812490395,-5.030714360818e-06,11.379769821600233,-2.4175019381946407e-06,-0.08099486293915702,-1.467196529497253e-07,100.09704841415947,-1.8500000953715394,0.5743626346986554,-1.3380599368875782e-06,0.5743626347002141,-3.27639323086428e-06
0.5,,,,1.9727158939390974,-7.412264611830204e-06,11.323223547250363,-2.741092652671831e-06,-0.04446811192489655,-1.484864787438661e-07,100.12823244076183,-1.8500001716808765,0.672998429395589,-1.7143135419152578e-06,0.6729984293977724,-3.7017756582034064e-06
0.55,,,,1.9653466237446229,-9.629490868777261e-06,11.066797017237445,-2.952283812199267e-06,-0.009014773973457266,-1.4560244907697917e-07,100.16433904551128,-1.850000269592139,0.7712657605827888,-2.2021369581275925e-06,0.7712657605859327,-4.118895949147376e-06
0.6,,,,1.9259964165035521,-1.1583303693737993e-05,10.810866965943935,-3.0837985746423353e-06,0.022567374331754025,-1.4087190130533159e-07,100.20530982906105,-1.8500003943511871,0.8675655814079246,-2.788224972825205e-06,0.8675655814124051,-4.522464218986325e-06
0.65,,,,1.8542606845612948,-1.3441035823041159e-05,10.607703127854125,-3.1526716934716305e-06,0.04756396862832292,-1.3592044562877118e-07,100.25100593398714,-1.8500005507466808,0.960278615635936,-3.4675947790822713e-06,0.9602786156421967,-4.9118476131896235e-06
0.7000000000000001,,,,1.7609245146040948,-1.5378059822344443e-05,10.418615357844047,-3.1548367256313783e-06,0.0644254063000741,-1.3116237410377988e-07,100.30122102041219,-1.850000743537695,1.0483248413660744,-4.244045789397039e-06,1.048324841374665,-5.287600136542754e-06
0.75,,,,1.6598444029351673,-1.7489349115713445e-05,10.205439841796654,-3.074379156426204e-06,0.07297148478011149,-1.259044355819629e-07,100.35571206798416,-1.8500009777931465,1.1313170615127517,-5.126172267859584e-06,1.1313170615243655,-5.6482897755839145e-06
0.8,,,,1.5617431821019365,-1.978463133012915e-05,9.972162578981061,-2.893629838015298e-06,0.07399968371784137,-1.1859780821915099e-07,100.41423010003743,-1.8500012590249975,1.2094042206177507,-6.12310176440776e-06,1.2094042206332511,-5.98804746910688e-06
0.85,,,,1.4733281305532575,-2.2202761765220566e-05,9.7524045472595,-2.5990985670588584e-06,0.06880054933563973,-1.0723639009338391e-07,100.47654197123151,-1.8500015931260119,1.2830706271452972,-7.240938813096844e-06,1.283070627165729,-6.29525709723535e-06
0.9,,,,1.3991194473422595,-2.4629484725134628e-05,9.579361842048575,-2.18358680972281e-06,0.05885978766766877,-8.975294217668236e-08,100.54244440189795,-1.8500019861519652,1.3530265995122743,-8.480099319359503e-06,1.3530265995388489,-6.552380336515631e-06
0.9500000000000001,,,,1.3427292775552406,-2.6921880506300598e-05,9.468219655926346,-1.646015103965624e-06,0.045739318855028514,-6.429390478949432e-08,100.61177414347051,-1.850002444001226,1.420163063389882,-9.83387111168484e-06,1.420163063423929,-6.73656880615833e-06
1.0,100.66878642568639,-1.8499998226357093,0.5199105560160626,1.3066651493106627,-2.8932983543785166e-05,9.41679385902091,-9.902900863953765e-07,0.03100978112066932,-2.9416394607086758e-08,100.74020334825134,-1.8500003469513917,1.5117904420460746,-9.23366449017635e-06,1.5117904420742732,3.392383295719997e-05
1.05,,,,1.2915263322629027,-3.052482619980418e-05,9.414678297028486,-2.2439680519636635e-07,0.01615183501528571,1.570535844012819e-08,100.817407278269,-1.8500008458347863,1.576366758660112,-1.0721671288019105e-05,1.5763667586965737,3.396882549491795e-05
1.1,,,,1.2956337250215317,-3.1567069071090594e-05,9.450667539165632,6.393839431284268e-07,0.0024330158819988045,7.103606368684425e-08,100.89784515835831,-1.8500014204170125,1.641148444912113,-1.2261617762660945e-05,1.6411484449579186,3.417232882704189e-05
